yield,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds
6132.41738,0.5,0.02712967986977754,0.4273504273504274,0.5066666666666666,0.84,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.696969696969697,0.66,0.49069797144077565,0.3606599906189079,0.6019618407833374
6235.45278,0.0,0.01356483993488877,0.4273504273504274,0.84,1.0,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.696969696969697,0.66,0.493841984618677,0.324584286570985,0.5483714542382789
6799.72918,0.5,0.02712967986977754,0.4273504273504274,0.6666666666666666,1.0,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,1.0,1.0,0.5597873108679938,0.36890208859765866,0.6592698291042867
5345.99106,0.0,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.0,0.08000000000000002,0.42216461601175737,0.3331396415707221,0.4929483788779181
4945.79443,0.5,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.0,0.08000000000000002,0.3930942558055882,0.3191129424129356,0.4565404559583046
7150.9817,0.0,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.4545454545454546,0.4,0.6095085041776952,0.4316462864697372,0.7405638262608718
5920.48718,0.5,0.01356483993488877,0.4273504273504274,0.6666666666666666,0.84,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,1.0,1.0,0.46568055121936236,0.3287576831102628,0.5357163208650817
7626.61733,0.5,0.02712967986977754,0.4273504273504274,0.5066666666666666,0.84,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.0,0.08000000000000002,0.6449241510002304,0.4487169282794679,0.8015046494451004
4966.77945,0.5,0.02712967986977754,0.4273504273504274,0.6666666666666666,1.0,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,1.0,1.0,0.4778038401755904,0.3532139935998095,0.5675919637052687
6801.49205,0.0,0.01356483993488877,0.4273504273504274,0.84,0.6666666666666666,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.4545454545454546,0.4,0.5400657597499778,0.39165898720992415,0.6785363662511286
3049.39771,0.5,0.02712967986977754,0.4273504273504274,0.5066666666666666,0.6666666666666666,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.696969696969697,0.66,0.19169783527374923,0.2313501054063773,0.2261637843402018
7920.06175,0.5,0.02712967986977754,0.4273504273504274,0.5066666666666666,1.0,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.0,0.08000000000000002,0.5330735950494131,0.26371671507282984,0.3531939732492462
5061.72061,0.5,0.01356483993488877,0.4273504273504274,0.84,0.6666666666666666,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,1.0,1.0,0.4015194322666479,0.31555300879070974,0.48022463224904977
8174.46338,0.5,0.02712967986977754,0.6495726495726496,0.6666666666666666,0.6666666666666666,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.4545454545454546,0.4,0.6771513455236068,0.4760915586039263,0.8926893831086251
7732.22522,0.0,0.01356483993488877,0.4273504273504274,0.84,0.6666666666666666,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.0,0.08000000000000002,0.6208450582959372,0.4448824618603611,0.8040073298101829
5834.98164,0.5,0.02712967986977754,0.4273504273504274,0.5066666666666666,1.0,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.696969696969697,0.66,0.41511437284614794,0.28078493562514967,0.3959110511714199
7293.53617,0.0,0.01356483993488877,0.6495726495726496,0.6666666666666666,1.0,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.0,0.08000000000000002,0.6104772239315035,0.4187925037411386,0.7497874648062033
7564.77493,0.0,0.01356483993488877,0.6495726495726496,0.5066666666666666,1.0,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.0,0.08000000000000002,0.6360682913745765,0.4440048770234795,0.8108028230838618
2988.05944,0.5,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,1.0,1.0,0.18132368324646925,0.19824539193080032,0.21885451451185256
6131.30938,0.0,0.01356483993488877,0.4273504273504274,0.6666666666666666,0.6666666666666666,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.4545454545454546,0.4,0.4877822872798534,0.3601517738099121,0.5807145619401171
8318.79889,0.0,0.01356483993488877,0.6495726495726496,0.6666666666666666,0.6666666666666666,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.0,0.08000000000000002,0.6669866600893853,0.46720565340116943,0.9104639782776545
4572.12637,0.5,0.02712967986977754,0.4273504273504274,0.5066666666666666,0.6666666666666666,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.696969696969697,0.66,0.32684572858341376,0.27507715064767796,0.3673541899221404
3494.94296,0.5,0.02712967986977754,0.4273504273504274,0.84,0.84,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,1.0,1.0,0.23005239139738876,0.23140329183102099,0.2471526507837034
3764.31973,1.0,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.0,0.08000000000000002,0.299646114850879,0.27018516870693815,0.3152182601055582
5831.7066,0.5,0.02712967986977754,0.6495726495726496,0.6666666666666666,0.6666666666666666,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.0,0.08000000000000002,0.4872215502006587,0.36632604555162257,0.5675919637052687
8298.20697,0.0,0.01356483993488877,0.4273504273504274,1.0,0.6666666666666666,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.4545454545454546,0.4,0.6821617440203402,0.4858832524953897,0.9058789154121012
7267.28344,0.0,0.01356483993488877,0.6495726495726496,0.5066666666666666,0.6666666666666666,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.4545454545454546,0.4,0.5794596932056416,0.4041741241527376,0.6942267981244843
7565.10416,0.5,0.02712967986977754,0.4273504273504274,1.0,0.84,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.0,0.08000000000000002,0.6208450582959372,0.435666539802315,0.7361073544373482
7044.56761,0.5,0.02712967986977754,0.6495726495726496,0.5066666666666666,1.0,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.0,0.08000000000000002,0.47675487548571227,0.3468254273318441,0.5649297083387297
5675.72149,0.5,0.02712967986977754,0.6495726495726496,0.6666666666666666,0.84,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.0,0.08000000000000002,0.4486716774248194,0.35098589813589937,0.5471256223197254
6190.66597,0.5,0.02712967986977754,0.6495726495726496,0.6666666666666666,1.0,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.696969696969697,0.66,0.49760806898269483,0.32795208608854015,0.6079008580743321
7800.50128,0.0,0.01356483993488877,0.6495726495726496,0.84,1.0,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.4545454545454546,0.4,0.6587631023287824,0.45472045280727796,0.8881494705833992
7174.6649,0.0,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.0,0.08000000000000002,0.6104772239315035,0.44380353825533286,0.7644680274705156
7317.95104,0.0,0.01356483993488877,0.4273504273504274,0.5066666666666666,0.84,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.0,0.08000000000000002,0.6029689767543345,0.42731299510663173,0.7449933580480801
8157.23694,0.5,0.02712967986977754,0.4273504273504274,0.5066666666666666,0.84,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.696969696969697,0.66,0.6709396292273601,0.49044189563686497,0.8926893831086251
3834.5748,0.0,0.01356483993488877,0.4273504273504274,0.5066666666666666,0.84,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,1.0,1.0,0.2980046389539611,0.27362966786661963,0.3994358961489026
2825.00374,0.5,0.01356483993488877,0.4273504273504274,0.84,0.6666666666666666,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.0,0.08000000000000002,0.19937603164127893,0.21403665262734722,0.21489734803762173
5381.27266,0.0,0.01356483993488877,0.4273504273504274,1.0,0.6666666666666666,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.696969696969697,0.66,0.43870274428984024,0.3025967773805603,0.5636237423449622
3662.18313,1.0,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.0,0.08000000000000002,0.24711822565237962,0.2233076843407597,0.3048657573632283
4112.89349,0.5,0.02712967986977754,0.4273504273504274,1.0,0.6666666666666666,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,1.0,1.0,0.318585771653604,0.2629082005330598,0.36497642393438223
8605.19995,0.5,0.02712967986977754,0.6495726495726496,0.6666666666666666,1.0,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.0,0.08000000000000002,0.6677739820359303,0.4503444812633927,0.8673630822683038
3471.19214,0.5,0.02712967986977754,0.6495726495726496,0.6666666666666666,0.84,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,1.0,1.0,0.22359437993766984,0.22183567462832082,0.21489734803762173
4568.67217,0.5,0.02712967986977754,0.4273504273504274,0.84,0.84,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,1.0,1.0,0.3623314474370646,0.2582310623607738,0.3823250018012292
4899.11899,0.0,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.696969696969697,0.66,0.3623314474370646,0.2826569208141892,0.3823250018012292
8174.46338,0.0,0.01356483993488877,0.4273504273504274,0.84,1.0,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.0,0.08000000000000002,0.6787831091459561,0.4684741874224367,0.9548384709410269
6361.48951,0.5,0.02712967986977754,0.6495726495726496,0.5066666666666666,0.6666666666666666,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.0,0.08000000000000002,0.5334152516328937,0.38365455569074386,0.6223971900481564
4218.32799,0.5,0.02712967986977754,0.4273504273504274,0.5066666666666666,0.84,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.0,0.08000000000000002,0.3305833256906424,0.2873385429927235,0.329430736017319
5867.99722,0.5,0.02712967986977754,0.4273504273504274,0.5066666666666666,0.6666666666666666,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.4545454545454546,0.4,0.4145904268623527,0.2851646547315631,0.39973966945043493
6860.39643,0.0,0.01356483993488877,0.6495726495726496,0.6666666666666666,1.0,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.4545454545454546,0.4,0.5859280633839277,0.41201783256966146,0.6407914182943806
5535.05665,0.0,0.01356483993488877,0.4273504273504274,0.6666666666666666,0.84,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.696969696969697,0.66,0.4536309490716819,0.34607737888341933,0.6067838036834654
6306.55062,0.5,0.02712967986977754,0.6495726495726496,0.6666666666666666,1.0,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.4545454545454546,0.4,0.5162142668613421,0.38718777777515817,0.6223971900481564
7675.96352,0.0,0.01356483993488877,0.4273504273504274,0.84,1.0,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.4545454545454546,0.4,0.6282081475662387,0.435666539802315,0.7955462784522569
5750.88107,0.0,0.01356483993488877,0.4273504273504274,0.6666666666666666,1.0,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.696969696969697,0.66,0.46419822077844175,0.31494713636552646,0.5475175759967177
6422.92209,0.5,0.02712967986977754,0.6495726495726496,0.6666666666666666,0.84,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.4545454545454546,0.4,0.5170207713308894,0.3824993103787358,0.6363533097992051
6822.97163,0.0,0.01356483993488877,0.4273504273504274,0.6666666666666666,1.0,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.4545454545454546,0.4,0.5833900789630564,0.39080342680861596,0.6944319911086383
7443.62446,0.0,0.01356483993488877,0.4273504273504274,0.5066666666666666,1.0,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.0,0.08000000000000002,0.6029689767543345,0.44688096878694555,0.8019073992950243
3813.16579,0.0,0.01356483993488877,0.4273504273504274,0.6666666666666666,0.6666666666666666,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.4545454545454546,0.4,0.3402766238487822,0.23597463465305196,0.29753674657944473
5016.74159,0.5,0.02712967986977754,0.4273504273504274,0.5066666666666666,1.0,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.696969696969697,0.66,0.4118686009509863,0.3780406187211605,0.45512498411765523
7517.44077,0.0,0.01356483993488877,0.4273504273504274,1.0,1.0,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.0,0.08000000000000002,0.6556593201403117,0.4619338907894405,0.8242624515011352
7616.70599,0.5,0.02712967986977754,0.6495726495726496,0.84,0.6666666666666666,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.0,0.08000000000000002,0.637746033716692,0.4561881286278959,0.851255126147429
6621.25081,0.0,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.6666666666666666,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,1.0,1.0,0.518254155251068,0.3315037122017502,0.6191177936567371
7206.90196,0.5,0.02712967986977754,0.6495726495726496,0.6666666666666666,0.84,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.4545454545454546,0.4,0.5993350558359367,0.3944027910757821,0.7053556712621842
4281.52619,0.0,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,1.0,1.0,0.32881042804109806,0.2764947059100747,0.3959110511714199
7800.50128,0.0,0.01356483993488877,0.6495726495726496,0.6666666666666666,1.0,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.4545454545454546,0.4,0.637746033716692,0.4299493682580023,0.8296085092848735
7406.90248,0.0,0.01356483993488877,0.6495726495726496,0.6666666666666666,0.6666666666666666,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.4545454545454546,0.4,0.5983050941012835,0.3989516079034468,0.7098339900640662
5236.03334,0.5,0.02712967986977754,0.4273504273504274,0.84,0.84,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.696969696969697,0.66,0.42161095078007405,0.29503155771719153,0.5002696809077667
3387.78516,0.5,0.02712967986977754,0.4273504273504274,0.6666666666666666,1.0,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,1.0,1.0,0.20454429675914276,0.24903533334228717,0.2940065118808264
7267.28344,0.0,0.01356483993488877,0.6495726495726496,0.6666666666666666,0.84,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.0,0.08000000000000002,0.6093168772529559,0.4186648393678935,0.738557281805041
4290.96488,0.5,0.02712967986977754,0.4273504273504274,0.5066666666666666,0.6666666666666666,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,1.0,1.0,0.33023861177056946,0.2873385429927235,0.40192826185762964
7440.71201,0.0,0.01356483993488877,0.4273504273504274,0.84,0.6666666666666666,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.4545454545454546,0.4,0.5728943189525489,0.41201783256966146,0.6576825280733782
7163.9441,0.0,0.01356483993488877,0.6495726495726496,0.5066666666666666,0.84,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.4545454545454546,0.4,0.6099793558733626,0.4305448351042906,0.7666020852689883
6595.45629,0.0,0.01356483993488877,0.6495726495726496,0.6666666666666666,0.6666666666666666,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.4545454545454546,0.4,0.5400657597499778,0.3989516079034468,0.6745686512993572
3911.42225,0.0,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.5066666666666666,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,1.0,1.0,0.3149611086252251,0.27601249775016007,0.37497759790036
6315.23321,0.0,0.01356483993488877,0.6495726495726496,0.5066666666666666,0.6666666666666666,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.0,0.08000000000000002,0.4893187425717982,0.3580465125667895,0.6102242551277157
5556.3746,0.0,0.01356483993488877,0.4273504273504274,0.84,0.84,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,1.0,1.0,0.42161095078007405,0.32343916250348587,0.45784156516369
5807.00693,0.0,0.01356483993488877,0.4273504273504274,0.6666666666666666,1.0,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.696969696969697,0.66,0.45429051557117683,0.29503155771719153,0.48703583234860903
5498.46022,0.0,0.01356483993488877,0.4273504273504274,0.5066666666666666,0.5066666666666666,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.696969696969697,0.66,0.44916102147864045,0.3028564488491314,0.44865567955826613
4177.0152,0.0,0.01356483993488877,0.4273504273504274,0.5066666666666666,0.6666666666666666,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,1.0,1.0,0.31453603578258027,0.26896241958601913,0.355797990818139
3834.5748,0.5,0.02712967986977754,0.4273504273504274,1.0,1.0,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,1.0,1.0,0.2872123984898475,0.26950731729685634,0.3467705980260696
4558.98072,0.5,0.02712967986977754,0.4273504273504274,0.6666666666666666,0.84,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.4545454545454546,0.4,0.38170877805603065,0.29941572904091546,0.4166260832186188
7706.88137,0.5,0.02712967986977754,0.4273504273504274,0.84,1.0,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.4545454545454546,0.4,0.5833416581215175,0.42269519628445945,0.7022373495107113
7028.6735,0.0,0.01356483993488877,0.6495726495726496,0.6666666666666666,0.6666666666666666,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.696969696969697,0.66,0.5358080594093902,0.34509800410241537,0.5882567025702661
8174.46338,0.0,0.01356483993488877,0.6495726495726496,0.5066666666666666,1.0,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.4545454545454546,0.4,0.6538317917270486,0.4684741874224367,0.8934786524353322
7529.17505,0.0,0.01356483993488877,0.4273504273504274,0.5066666666666666,0.6666666666666666,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.4545454545454546,0.4,0.6338171891192451,0.43073910613198624,0.8015046494451004
7800.50128,0.0,0.01356483993488877,0.6495726495726496,0.6666666666666666,0.6666666666666666,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.4545454545454546,0.4,0.6250790947263823,0.44380353825533286,0.7449933580480801
6960.10751,0.0,0.01356483993488877,0.4273504273504274,1.0,1.0,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.696969696969697,0.66,0.5597873108679938,0.3994677666486767,0.6758022065855389
7604.31584,0.0,0.01356483993488877,0.4273504273504274,0.84,0.84,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.4545454545454546,0.4,0.5922845269233424,0.3976185388068268,0.7222145255515424
3866.79896,0.5,0.02712967986977754,0.4273504273504274,1.0,0.6666666666666666,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,1.0,1.0,0.2983243023883584,0.22790607248444666,0.34551290080455854
6279.3385,0.5,0.02712967986977754,0.6495726495726496,0.5066666666666666,0.84,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.4545454545454546,0.4,0.5074578737312335,0.3711970662201451,0.5688189866886084
3826.17226,0.5,0.02712967986977754,0.20000000000000004,0.5453333333333332,0.07733333333333334,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.696969696969697,0.66,0.2978311483747387,0.27322095219824166,0.3475813201404463
5837.21503,0.5,0.02712967986977754,0.4273504273504274,1.0,0.6666666666666666,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.696969696969697,0.66,0.4285036724069774,0.3224503464080262,0.48620968456506475
6254.65511,0.5,0.02712967986977754,0.6495726495726496,0.5066666666666666,1.0,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.4545454545454546,0.4,0.4873650420308442,0.3482423450494376,0.532070768659344
3049.26032,0.0,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.696969696969697,0.66,0.19937603164127893,0.23013805856110398,0.2364802961668413
6235.45278,0.0,0.01356483993488877,0.4273504273504274,0.5066666666666666,0.84,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.4545454545454546,0.4,0.5625947297122783,0.4041741241527376,0.681288351823599
7617.39589,0.5,0.02712967986977754,0.4273504273504274,0.84,1.0,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.0,0.08000000000000002,0.6474816099369247,0.455568413886457,0.8336489618042113
4162.76156,0.5,0.02712967986977754,0.4273504273504274,0.6666666666666666,0.84,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.696969696969697,0.66,0.32681533478526636,0.2884654149119063,0.388405015715132
8247.52116,0.0,0.01356483993488877,0.4273504273504274,0.5066666666666666,0.3333333333333333,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.0,0.08000000000000002,0.7009171923897208,0.4503444812633927,0.8926893831086251
4684.89321,0.5,0.02712967986977754,0.4273504273504274,1.0,0.84,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,1.0,1.0,0.3282448566850441,0.28138546397671854,0.4407588611631701
6320.23893,0.0,0.01356483993488877,0.4273504273504274,0.5066666666666666,0.5066666666666666,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.4545454545454546,0.4,0.5074610185095263,0.32650890717641706,0.6303064585032039
6846.00686,0.0,0.01356483993488877,0.4273504273504274,0.5066666666666666,1.0,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.0,0.08000000000000002,0.5833416581215175,0.35846923126216307,0.5925475200415247
8002.9971,0.0,0.01356483993488877,0.4273504273504274,0.84,1.0,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.0,0.08000000000000002,0.6669866600893853,0.4684741874224367,0.8685965412511709
4867.94772,0.5,0.02712967986977754,0.4273504273504274,0.5066666666666666,0.6666666666666666,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.696969696969697,0.66,0.39990490090509256,0.31464001637554134,0.5042246413831744
1637.70402,0.5,0.01356483993488877,0.4273504273504274,0.3333333333333333,0.3333333333333333,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,0.4545454545454546,0.4,0.0,0.28078493562514967,0.3994358961489026
5865.38472,0.0,0.01356483993488877,0.4273504273504274,0.5066666666666666,0.84,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.4545454545454546,0.4,0.47357077028822514,0.35098589813589937,0.5471256223197254
7588.36096,0.5,0.02712967986977754,0.4273504273504274,0.84,0.84,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.0,0.08000000000000002,0.6150132059218236,0.42441996866970616,0.7547284492185042
6263.80788,0.5,0.02712967986977754,0.6495726495726496,0.5066666666666666,1.0,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,0.4545454545454546,0.4,0.4893187425717982,0.36610174280819224,0.571886476612218
4320.87416,0.5,0.02712967986977754,0.4273504273504274,0.84,1.0,1.0,0.5368731563421829,1.0,0.8294930875576036,1.0,0.7067307692307692,1.0,1.0,0.32866473143089814,0.27601249775016007,0.3994358961489026
4163.82304,0.0,0.01356483993488877,0.4273504273504274,0.5066666666666666,0.84,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,1.0,1.0,0.33023861177056946,0.2715049464955535,0.3531939732492462
4225.96131,0.5,0.02712967986977754,0.4273504273504274,0.6666666666666666,0.84,0.30923694779116495,0.23008849557522115,0.3125,0.25806451612903203,0.31034482758620685,0.2211538461538458,1.0,1.0,0.3305833256906424,0.26676073896317004,0.36817311006026143
6274.93484,0.0,0.01356483993488877,0.4273504273504274,0.5066666666666666,0.6666666666666666,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.4545454545454546,0.4,0.5397022411799646,0.38180724578146,0.6395273193507942
6306.55062,0.5,0.02712967986977754,0.4273504273504274,1.0,0.6666666666666666,0.0,0.09144542772861364,0.0,0.0,0.0,0.0,0.4545454545454546,0.4,0.5251800594417749,0.32795208608854015,0.5500036452641119
7005.0386,0.5,0.02712967986977754,0.4273504273504274,1.0,1.0,0.6546184738955825,0.38348082595870214,0.6586538461538463,0.5437788018433176,0.6551724137931032,0.46153846153846123,0.0,0.08000000000000002,0.5224280739511011,0.3883974846014166,0.6315362791794654
